10.010145792,8411773,,mem_load_l3_miss_retired.local_dram,649050015752,100.00,,
20.153733325,8876320,,mem_load_l3_miss_retired.local_dram,647714056732,100.00,,
30.278073394,8679140,,mem_load_l3_miss_retired.local_dram,645637940587,100.00,,
40.373697911,7319889,,mem_load_l3_miss_retired.local_dram,645600603673,100.00,,
50.461988305,5390492,,mem_load_l3_miss_retired.local_dram,644794011695,100.00,,
60.521344001,2926655,,mem_load_l3_miss_retired.local_dram,643728567145,100.00,,
70.581759524,2271990,,mem_load_l3_miss_retired.local_dram,643791406772,100.00,,
80.636704378,2358508,,mem_load_l3_miss_retired.local_dram,643192796180,100.00,,
90.681675551,1846937,,mem_load_l3_miss_retired.local_dram,643275517192,100.00,,
100.734490632,1849510,,mem_load_l3_miss_retired.local_dram,642886716870,100.00,,
110.778538599,2496824,,mem_load_l3_miss_retired.local_dram,642775342436,100.00,,
120.821144678,3871853,,mem_load_l3_miss_retired.local_dram,643498390282,100.00,,
130.881561445,5321591,,mem_load_l3_miss_retired.local_dram,644085547490,100.00,,
140.957651354,7063209,,mem_load_l3_miss_retired.local_dram,645141209127,100.00,,
151.033601289,8545661,,mem_load_l3_miss_retired.local_dram,645305863929,100.00,,
161.113645144,9389100,,mem_load_l3_miss_retired.local_dram,646655101443,100.00,,
171.233814149,9718154,,mem_load_l3_miss_retired.local_dram,646320008462,100.00,,
181.325818808,9773567,,mem_load_l3_miss_retired.local_dram,646916485761,100.00,,
191.421647153,10108631,,mem_load_l3_miss_retired.local_dram,647501261976,100.00,,
201.545518965,12329560,,mem_load_l3_miss_retired.local_dram,649421009054,100.00,,
211.685650661,14337942,,mem_load_l3_miss_retired.local_dram,648349479764,100.00,,
221.811852149,15396742,,mem_load_l3_miss_retired.local_dram,647745596785,100.00,,
231.937270037,15547093,,mem_load_l3_miss_retired.local_dram,648150556196,100.00,,
242.071886678,15358310,,mem_load_l3_miss_retired.local_dram,648514571797,100.00,,
252.197855727,14902019,,mem_load_l3_miss_retired.local_dram,648040519293,100.00,,
262.321847796,15332696,,mem_load_l3_miss_retired.local_dram,647508867702,100.00,,
272.431914881,15730624,,mem_load_l3_miss_retired.local_dram,645433233095,100.00,,
282.522101176,14496685,,mem_load_l3_miss_retired.local_dram,645848549723,100.00,,
292.633707262,13039361,,mem_load_l3_miss_retired.local_dram,648593848232,100.00,,
302.757904077,12554557,,mem_load_l3_miss_retired.local_dram,644099166023,100.00,,
312.821681305,11533590,,mem_load_l3_miss_retired.local_dram,645961624884,100.00,,
322.922712129,11976008,,mem_load_l3_miss_retired.local_dram,646728248366,100.00,,
333.029589321,16215787,,mem_load_l3_miss_retired.local_dram,647444055786,100.00,,
343.145507047,15719464,,mem_load_l3_miss_retired.local_dram,645651986674,100.00,,
353.221674162,18074705,,mem_load_l3_miss_retired.local_dram,646739120505,100.00,,
363.329591996,16297102,,mem_load_l3_miss_retired.local_dram,647942484882,100.00,,
373.448256306,18159222,,mem_load_l3_miss_retired.local_dram,644446568802,100.00,,
383.519542573,14784104,,mem_load_l3_miss_retired.local_dram,645699342820,100.00,,
393.613663280,16687535,,mem_load_l3_miss_retired.local_dram,645209617225,100.00,,
403.697719475,15505484,,mem_load_l3_miss_retired.local_dram,646266472688,100.00,,
413.802295574,17869500,,mem_load_l3_miss_retired.local_dram,646479428983,100.00,,
423.885602660,16694700,,mem_load_l3_miss_retired.local_dram,646555723218,100.00,,
434.005892942,15380425,,mem_load_l3_miss_retired.local_dram,647679708657,100.00,,
444.110066189,14368310,,mem_load_l3_miss_retired.local_dram,647751583353,100.00,,
454.237859367,16837570,,mem_load_l3_miss_retired.local_dram,648164195673,100.00,,
464.353968936,20737289,,mem_load_l3_miss_retired.local_dram,647383941338,100.00,,
474.473734358,22806010,,mem_load_l3_miss_retired.local_dram,647844144060,100.00,,
484.599932889,22234356,,mem_load_l3_miss_retired.local_dram,648702400722,100.00,,
494.742045483,21943747,,mem_load_l3_miss_retired.local_dram,648046953253,100.00,,
504.861857624,20365631,,mem_load_l3_miss_retired.local_dram,648516403562,100.00,,
514.993915603,12809339,,mem_load_l3_miss_retired.local_dram,646285090959,100.00,,
525.105839673,13491916,,mem_load_l3_miss_retired.local_dram,645686879810,100.00,,
535.184691878,9554672,,mem_load_l3_miss_retired.local_dram,644997741028,100.00,,
545.257657398,6841409,,mem_load_l3_miss_retired.local_dram,643129285783,100.00,,
555.298123499,5814370,,mem_load_l3_miss_retired.local_dram,642947710876,100.00,,
565.349986319,4404168,,mem_load_l3_miss_retired.local_dram,643142985281,100.00,,
575.395535924,6306238,,mem_load_l3_miss_retired.local_dram,644201413004,100.00,,
585.473865732,8090051,,mem_load_l3_miss_retired.local_dram,643386299450,100.00,,
595.509553723,8376620,,mem_load_l3_miss_retired.local_dram,643737996134,100.00,,
605.574137800,10905712,,mem_load_l3_miss_retired.local_dram,644435045109,100.00,,
615.662238017,12894399,,mem_load_l3_miss_retired.local_dram,646835090602,100.00,,
625.766011491,11384170,,mem_load_l3_miss_retired.local_dram,645155940245,100.00,,
635.833968705,11683337,,mem_load_l3_miss_retired.local_dram,644725934165,100.00,,
645.921689798,11846625,,mem_load_l3_miss_retired.local_dram,647554660033,100.00,,
656.031954476,12582848,,mem_load_l3_miss_retired.local_dram,644231045839,100.00,,
666.097630102,13450599,,mem_load_l3_miss_retired.local_dram,645607129446,100.00,,
676.193923933,13719960,,mem_load_l3_miss_retired.local_dram,647972345865,100.00,,
686.315083358,12845832,,mem_load_l3_miss_retired.local_dram,645859184835,100.00,,
696.401850430,14427506,,mem_load_l3_miss_retired.local_dram,647116555963,100.00,,
706.521612841,15761023,,mem_load_l3_miss_retired.local_dram,648481599546,100.00,,
716.649527133,21432583,,mem_load_l3_miss_retired.local_dram,649998409637,100.00,,
726.821924982,22456583,,mem_load_l3_miss_retired.local_dram,649924759433,100.00,,
736.965522812,23289583,,mem_load_l3_miss_retired.local_dram,649787492993,100.00,,
747.119233461,22853372,,mem_load_l3_miss_retired.local_dram,649918075102,100.00,,
757.265923749,19506745,,mem_load_l3_miss_retired.local_dram,648228635729,100.00,,
767.393994837,16786822,,mem_load_l3_miss_retired.local_dram,647843497204,100.00,,
777.529611048,18009038,,mem_load_l3_miss_retired.local_dram,645599689996,100.00,,
787.605580449,15024990,,mem_load_l3_miss_retired.local_dram,649114412425,100.00,,
797.746007757,11638611,,mem_load_l3_miss_retired.local_dram,644200508641,100.00,,
807.813701762,10520984,,mem_load_l3_miss_retired.local_dram,645268624764,100.00,,
817.913571462,11428059,,mem_load_l3_miss_retired.local_dram,644855866522,100.00,,
827.972794258,11023316,,mem_load_l3_miss_retired.local_dram,647411056459,100.00,,
838.089653084,15573902,,mem_load_l3_miss_retired.local_dram,646052149811,100.00,,
848.189652305,15939094,,mem_load_l3_miss_retired.local_dram,644605450645,100.00,,
858.250732543,13160963,,mem_load_l3_miss_retired.local_dram,644326597778,100.00,,
868.329925951,12900465,,mem_load_l3_miss_retired.local_dram,644896951135,100.00,,
878.397213401,12195070,,mem_load_l3_miss_retired.local_dram,644015566176,100.00,,
888.458080571,12884423,,mem_load_l3_miss_retired.local_dram,645315856077,100.00,,
898.554143583,14395355,,mem_load_l3_miss_retired.local_dram,645117330247,100.00,,
908.627699213,14090470,,mem_load_l3_miss_retired.local_dram,645653976332,100.00,,
918.729765328,16560993,,mem_load_l3_miss_retired.local_dram,646331859773,100.00,,
928.817527175,17179799,,mem_load_l3_miss_retired.local_dram,646819652337,100.00,,
938.933771374,16763504,,mem_load_l3_miss_retired.local_dram,648575798997,100.00,,
949.062129334,16492718,,mem_load_l3_miss_retired.local_dram,648187716898,100.00,,
959.185646137,16416262,,mem_load_l3_miss_retired.local_dram,649637938185,100.00,,
969.333625754,19367694,,mem_load_l3_miss_retired.local_dram,649408899524,100.00,,
979.485691633,20904898,,mem_load_l3_miss_retired.local_dram,648703473640,100.00,,
989.621798253,22520440,,mem_load_l3_miss_retired.local_dram,650087749520,100.00,,
999.769959323,21014500,,mem_load_l3_miss_retired.local_dram,649087220893,100.00,,
1009.921628861,17216998,,mem_load_l3_miss_retired.local_dram,648161579214,100.00,,
1020.050067550,16332964,,mem_load_l3_miss_retired.local_dram,645634162688,100.00,,
1030.133829480,13350253,,mem_load_l3_miss_retired.local_dram,646177363238,100.00,,
1040.237995445,12942953,,mem_load_l3_miss_retired.local_dram,644647963297,100.00,,
1050.305745685,8685879,,mem_load_l3_miss_retired.local_dram,644012100654,100.00,,
1060.361759168,7061465,,mem_load_l3_miss_retired.local_dram,643469146876,100.00,,
1070.411487458,7314538,,mem_load_l3_miss_retired.local_dram,643907604726,100.00,,
1080.483718327,10306515,,mem_load_l3_miss_retired.local_dram,644014684503,100.00,,
1085.939838343,6900247,,mem_load_l3_miss_retired.local_dram,350692900291,100.00,,
10.010145792,18307020,,mem_load_l3_miss_retired.remote_dram,649049690739,100.00,,
20.153733325,22459727,,mem_load_l3_miss_retired.remote_dram,647714049860,100.00,,
30.278073394,15998049,,mem_load_l3_miss_retired.remote_dram,645637938811,100.00,,
40.373697911,8732319,,mem_load_l3_miss_retired.remote_dram,645600602719,100.00,,
50.461988305,6601806,,mem_load_l3_miss_retired.remote_dram,644794002862,100.00,,
60.521344001,3432644,,mem_load_l3_miss_retired.remote_dram,643728568430,100.00,,
70.581759524,2612274,,mem_load_l3_miss_retired.remote_dram,643791393865,100.00,,
80.636704378,2801846,,mem_load_l3_miss_retired.remote_dram,643192795643,100.00,,
90.681675551,2135324,,mem_load_l3_miss_retired.remote_dram,643275523123,100.00,,
100.734490632,2217594,,mem_load_l3_miss_retired.remote_dram,642886714182,100.00,,
110.778538599,2551025,,mem_load_l3_miss_retired.remote_dram,642775332421,100.00,,
120.821144678,3341848,,mem_load_l3_miss_retired.remote_dram,643498406105,100.00,,
130.881561445,4645363,,mem_load_l3_miss_retired.remote_dram,644085543592,100.00,,
140.957651354,6357291,,mem_load_l3_miss_retired.remote_dram,645141220866,100.00,,
151.033601289,6956865,,mem_load_l3_miss_retired.remote_dram,645305860513,100.00,,
161.113645144,8449997,,mem_load_l3_miss_retired.remote_dram,646655096395,100.00,,
171.233814149,9486491,,mem_load_l3_miss_retired.remote_dram,646320017834,100.00,,
181.325818808,10023785,,mem_load_l3_miss_retired.remote_dram,646916485139,100.00,,
191.421647153,11641419,,mem_load_l3_miss_retired.remote_dram,647501265558,100.00,,
201.545518965,17493363,,mem_load_l3_miss_retired.remote_dram,649421001489,100.00,,
211.685650661,23900658,,mem_load_l3_miss_retired.remote_dram,648349482920,100.00,,
221.811852149,24641209,,mem_load_l3_miss_retired.remote_dram,647745642975,100.00,,
231.937270037,24911449,,mem_load_l3_miss_retired.remote_dram,648150515889,100.00,,
242.071886678,23543449,,mem_load_l3_miss_retired.remote_dram,648514564252,100.00,,
252.197855727,23388999,,mem_load_l3_miss_retired.remote_dram,648040515029,100.00,,
262.321847796,26632149,,mem_load_l3_miss_retired.remote_dram,647508867504,100.00,,
272.431914881,22318684,,mem_load_l3_miss_retired.remote_dram,645433239340,100.00,,
282.522101176,14802557,,mem_load_l3_miss_retired.remote_dram,645848549607,100.00,,
292.633707262,13101269,,mem_load_l3_miss_retired.remote_dram,648593851169,100.00,,
302.757904077,16497793,,mem_load_l3_miss_retired.remote_dram,644099148951,100.00,,
312.821681305,14318770,,mem_load_l3_miss_retired.remote_dram,645961630426,100.00,,
322.922712129,11174846,,mem_load_l3_miss_retired.remote_dram,646728259393,100.00,,
333.029589321,13632778,,mem_load_l3_miss_retired.remote_dram,647444045656,100.00,,
343.145507047,9061871,,mem_load_l3_miss_retired.remote_dram,645651989186,100.00,,
353.221674162,9778903,,mem_load_l3_miss_retired.remote_dram,646739122103,100.00,,
363.329591996,7529431,,mem_load_l3_miss_retired.remote_dram,647942479122,100.00,,
373.448256306,8769430,,mem_load_l3_miss_retired.remote_dram,644446579437,100.00,,
383.519542573,6542375,,mem_load_l3_miss_retired.remote_dram,645699351893,100.00,,
393.613663280,7940555,,mem_load_l3_miss_retired.remote_dram,645209599601,100.00,,
403.697719475,7622746,,mem_load_l3_miss_retired.remote_dram,646266492932,100.00,,
413.802295574,9328479,,mem_load_l3_miss_retired.remote_dram,646479416717,100.00,,
423.885602660,8408389,,mem_load_l3_miss_retired.remote_dram,646555776912,100.00,,
434.005892942,8271177,,mem_load_l3_miss_retired.remote_dram,647679652842,100.00,,
444.110066189,7438196,,mem_load_l3_miss_retired.remote_dram,647751584780,100.00,,
454.237859367,10143324,,mem_load_l3_miss_retired.remote_dram,648164206206,100.00,,
464.353968936,14499042,,mem_load_l3_miss_retired.remote_dram,647383925566,100.00,,
474.473734358,17572253,,mem_load_l3_miss_retired.remote_dram,647844148025,100.00,,
484.599932889,16533585,,mem_load_l3_miss_retired.remote_dram,648702407468,100.00,,
494.742045483,16063549,,mem_load_l3_miss_retired.remote_dram,648046949227,100.00,,
504.861857624,15011786,,mem_load_l3_miss_retired.remote_dram,648516403776,100.00,,
514.993915603,7777121,,mem_load_l3_miss_retired.remote_dram,646285091712,100.00,,
525.105839673,8342441,,mem_load_l3_miss_retired.remote_dram,645686872532,100.00,,
535.184691878,6336523,,mem_load_l3_miss_retired.remote_dram,644997730388,100.00,,
545.257657398,5371959,,mem_load_l3_miss_retired.remote_dram,643129278759,100.00,,
555.298123499,4668226,,mem_load_l3_miss_retired.remote_dram,642947722617,100.00,,
565.349986319,3535860,,mem_load_l3_miss_retired.remote_dram,643142976313,100.00,,
575.395535924,4151772,,mem_load_l3_miss_retired.remote_dram,644201422956,100.00,,
585.473865732,6224678,,mem_load_l3_miss_retired.remote_dram,643386288561,100.00,,
595.509553723,6229127,,mem_load_l3_miss_retired.remote_dram,643738002462,100.00,,
605.574137800,7740085,,mem_load_l3_miss_retired.remote_dram,644435057470,100.00,,
615.662238017,8363469,,mem_load_l3_miss_retired.remote_dram,646835087641,100.00,,
625.766011491,7089261,,mem_load_l3_miss_retired.remote_dram,645155935092,100.00,,
635.833968705,7538719,,mem_load_l3_miss_retired.remote_dram,644725945465,100.00,,
645.921689798,7820622,,mem_load_l3_miss_retired.remote_dram,647554650840,100.00,,
656.031954476,6938133,,mem_load_l3_miss_retired.remote_dram,644231042051,100.00,,
666.097630102,6909132,,mem_load_l3_miss_retired.remote_dram,645607138076,100.00,,
676.193923933,6943191,,mem_load_l3_miss_retired.remote_dram,647972353654,100.00,,
686.315083358,6454627,,mem_load_l3_miss_retired.remote_dram,645859174122,100.00,,
696.401850430,7939029,,mem_load_l3_miss_retired.remote_dram,647116568062,100.00,,
706.521612841,9780924,,mem_load_l3_miss_retired.remote_dram,648481600000,100.00,,
716.649527133,14952276,,mem_load_l3_miss_retired.remote_dram,649998411719,100.00,,
726.821924982,15870153,,mem_load_l3_miss_retired.remote_dram,649924751600,100.00,,
736.965522812,16853983,,mem_load_l3_miss_retired.remote_dram,649787496701,100.00,,
747.119233461,16155495,,mem_load_l3_miss_retired.remote_dram,649918071006,100.00,,
757.265923749,13456869,,mem_load_l3_miss_retired.remote_dram,648228633344,100.00,,
767.393994837,10827067,,mem_load_l3_miss_retired.remote_dram,647843503819,100.00,,
777.529611048,11080755,,mem_load_l3_miss_retired.remote_dram,645599679904,100.00,,
787.605580449,10400528,,mem_load_l3_miss_retired.remote_dram,649114412742,100.00,,
797.746007757,9656700,,mem_load_l3_miss_retired.remote_dram,644200502158,100.00,,
807.813701762,10804661,,mem_load_l3_miss_retired.remote_dram,645268623826,100.00,,
817.913571462,10930514,,mem_load_l3_miss_retired.remote_dram,644855862045,100.00,,
827.972794258,7670512,,mem_load_l3_miss_retired.remote_dram,647411070691,100.00,,
838.089653084,9750857,,mem_load_l3_miss_retired.remote_dram,646052150460,100.00,,
848.189652305,10661388,,mem_load_l3_miss_retired.remote_dram,644605440713,100.00,,
858.250732543,8204539,,mem_load_l3_miss_retired.remote_dram,644326605392,100.00,,
868.329925951,7324558,,mem_load_l3_miss_retired.remote_dram,644896948444,100.00,,
878.397213401,7270086,,mem_load_l3_miss_retired.remote_dram,644015556394,100.00,,
888.458080571,7986955,,mem_load_l3_miss_retired.remote_dram,645315862863,100.00,,
898.554143583,8126792,,mem_load_l3_miss_retired.remote_dram,645117333120,100.00,,
908.627699213,6906879,,mem_load_l3_miss_retired.remote_dram,645653976428,100.00,,
918.729765328,8258386,,mem_load_l3_miss_retired.remote_dram,646331854710,100.00,,
928.817527175,8806942,,mem_load_l3_miss_retired.remote_dram,646819658044,100.00,,
938.933771374,9663242,,mem_load_l3_miss_retired.remote_dram,648575815467,100.00,,
949.062129334,11065630,,mem_load_l3_miss_retired.remote_dram,648187706597,100.00,,
959.185646137,11205677,,mem_load_l3_miss_retired.remote_dram,649637939656,100.00,,
969.333625754,13405157,,mem_load_l3_miss_retired.remote_dram,649408897031,100.00,,
979.485691633,14572738,,mem_load_l3_miss_retired.remote_dram,648703492625,100.00,,
989.621798253,16976084,,mem_load_l3_miss_retired.remote_dram,650087730657,100.00,,
999.769959323,15054158,,mem_load_l3_miss_retired.remote_dram,649087218109,100.00,,
1009.921628861,12185202,,mem_load_l3_miss_retired.remote_dram,648161582040,100.00,,
1020.050067550,10886160,,mem_load_l3_miss_retired.remote_dram,645634159247,100.00,,
1030.133829480,7620298,,mem_load_l3_miss_retired.remote_dram,646177368886,100.00,,
1040.237995445,10512239,,mem_load_l3_miss_retired.remote_dram,644647954626,100.00,,
1050.305745685,6885756,,mem_load_l3_miss_retired.remote_dram,644012102588,100.00,,
1060.361759168,6404515,,mem_load_l3_miss_retired.remote_dram,643469155008,100.00,,
1070.411487458,5922270,,mem_load_l3_miss_retired.remote_dram,643907591700,100.00,,
1080.483718327,7154292,,mem_load_l3_miss_retired.remote_dram,644014688790,100.00,,
1085.939838343,3906878,,mem_load_l3_miss_retired.remote_dram,350692914894,100.00,,
